,lyrics_row,song_name,artist_name
430,"And I ain't going nowhere, so you can get to know me)",Hate It or Love It,50 Cent
431,"From the beginning to the end, losers lose",Hate It or Love It,50 Cent
432,Winners win this is real we ain't got to pretend,Hate It or Love It,50 Cent
433,"The cold world that we in, is full of pressure and pain",Hate It or Love It,50 Cent
434,Enough of me nigga now listen to Game,Hate It or Love It,50 Cent
435,"Used to see Five-O, throw the crack by the bench",Hate It or Love It,50 Cent
436,"Now I'm fuckin' with 5-0, it's all starting to make sense",Hate It or Love It,50 Cent
437,"My moms happy, she ain't gotta pay the rent",Hate It or Love It,50 Cent
438,And she got a red bow on that brand new Benz,Hate It or Love It,50 Cent
439,"Waiting on Sha Money to land, sitting in the Range",Hate It or Love It,50 Cent
440,Thinking how they spent 30 million dollars on airplanes,Hate It or Love It,50 Cent
441,When there's kids starving,Hate It or Love It,50 Cent
442,Pac is gone and Brenda still throwing babies in the garbage,Hate It or Love It,50 Cent
443,"I wanna know ""What's Going On"" like I hear Marvin",Hate It or Love It,50 Cent
444,"No schoolbooks, they used that wood to build coffins",Hate It or Love It,50 Cent
445,Whenever I'm in the booth and I get exhausted,Hate It or Love It,50 Cent
446,I think what if Marie Baker got that abortion?,Hate It or Love It,50 Cent
447,I love you ma,Hate It or Love It,50 Cent
448,"Hate it or love it, the underdog's on top",Hate It or Love It,50 Cent
449,And I'm gon' shine homey until my heart stop,Hate It or Love It,50 Cent
450,"(Go 'head envy me, I'm rap's M.V.P",Hate It or Love It,50 Cent
451,"And I ain't going nowhere, so you can get to know me)",Hate It or Love It,50 Cent
452,"Hate it or love it, the underdog's on top",Hate It or Love It,50 Cent
453,And I'm gon' shine homey until my heart stop,Hate It or Love It,50 Cent
454,"(Go 'head envy me, I'm rap's M.V.P",Hate It or Love It,50 Cent
455,"And I ain't going nowhere, so you can get to know me)",Hate It or Love It,50 Cent
456,"Hey, you wanna hit this shit?",High All the Time,50 Cent
457,"It's that green tongue, Cali bud",High All the Time,50 Cent
458,"I don't need Dom Perignon, I don't need Cris",High All the Time,50 Cent
459,"Tanqueray and Alize, I don't need shit",High All the Time,50 Cent
460,"Nigga, I'm high all the time, I smoke that good shit",High All the Time,50 Cent
461,"I stay high all the time, man, I'm on some hood shit",High All the Time,50 Cent
462,"Give me some dro, purple haze and some chocolate",High All the Time,50 Cent
463,"Give me a dutch and a lighter, I'll spark shit",High All the Time,50 Cent
464,"And stay high all the time, I smoke that good shit",High All the Time,50 Cent
465,"I'm high all the time, man, I'm on some hood shit",High All the Time,50 Cent
466,Every time I roll up niggas holla roll up,High All the Time,50 Cent
467,"And I tell 'em hold up, you ain't getting money you ain't smoking",High All the Time,50 Cent
468,"In my Benzo, 20 inch Lorenzo's",High All the Time,50 Cent
469,"Smoking on indo, high as a motherfucker",High All the Time,50 Cent
470,"I be on them backstreets, niggas know I clap heat",High All the Time,50 Cent
471,"Only if you got beef, man ,you better holla at me",High All the Time,50 Cent
472,"Niggas get locked up, stabbed up, shot up",High All the Time,50 Cent
473,"Every time I pop up, a lot going on in my hood",High All the Time,50 Cent
474,"I shoot the dice, I holla get 'em girls",High All the Time,50 Cent
475,"Daddy need new shoes, daddy need Pirellis to look mean on 22's",High All the Time,50 Cent
476,"Stash box, Xbox, laptop, fax machine, phone",High All the Time,50 Cent
477,Bulletproof this bitch and I'm gone,High All the Time,50 Cent
478,"2003 Suburban swerving, too many sips of Henny",High All the Time,50 Cent
479,"The D's sick, they searched the whip and they can't find the semi's",High All the Time,50 Cent
480,They was just harassing me cause they know who I was,High All the Time,50 Cent
481,Spent the night in Central Booking for smoking some bud,High All the Time,50 Cent
482,"I don't need Dom Perignon, I don't need Cris",High All the Time,50 Cent
483,"Tanqueray and Alize, I don't need shit",High All the Time,50 Cent
484,"Nigga, I'm high all the time, I smoke that good shit",High All the Time,50 Cent
485,"I stay high all the time, man, I'm on some hood shit",High All the Time,50 Cent
486,"Give me some dro, purple haze and some chocolate",High All the Time,50 Cent
487,"Give me a dutch and a lighter, I'll spark shit",High All the Time,50 Cent
488,"And stay high all the time, I smoke that good shit",High All the Time,50 Cent
489,"I'm high all the time, man, I'm on some hood shit",High All the Time,50 Cent
490,Now if you heard I done started some shit,High All the Time,50 Cent
491,"It ain't because I be high, be high",High All the Time,50 Cent
492,And if you heard I done let off a clip,High All the Time,50 Cent
493,"It ain't because I be high, be high",High All the Time,50 Cent
494,"But I twist that lye, lye lye lye",High All the Time,50 Cent
495,"I get high as I wanna, nigga",High All the Time,50 Cent
496,"Go against me, for sure, you's a goner, nigga",High All the Time,50 Cent
497,"I don't smoke to calm my nerves, but I got beef",High All the Time,50 Cent
498,Finna crush my enemies like I crush the hashish,High All the Time,50 Cent
499,"If you love me tell me you love me, don't stare at me, man",High All the Time,50 Cent
500,I'd hate to be in the pen for clapping one of my fans,High All the Time,50 Cent
501,"Let me show you how to greet me when you meet me, when you see me",High All the Time,50 Cent
502,"If you real, my nigga, you know how to holla ""G-Unit""",High All the Time,50 Cent
503,"There's no competition, it's just me",High All the Time,50 Cent
504,"50 Cent, motherfucker, I'm hot on these streets",High All the Time,50 Cent
505,If David could go against Goliath with a stone,High All the Time,50 Cent
506,"I can go at Nas and Jigga, both for the throne",High All the Time,50 Cent
507,"I don't need Dom Perignon, I don't need Cris",High All the Time,50 Cent
508,"Tanqueray and Alize, I don't need shit",High All the Time,50 Cent
509,"Nigga, I'm high all the time, I smoke that good shit",High All the Time,50 Cent
510,"I stay high all the time, man, I'm on some hood shit",High All the Time,50 Cent
511,"Give me some dro, purple haze and some chocolate",High All the Time,50 Cent
512,"Give me a dutch and a lighter, I'll spark shit",High All the Time,50 Cent
513,"And stay high all the time, I smoke that good shit",High All the Time,50 Cent
514,"I'm high all the time, man, I'm on some hood shit",High All the Time,50 Cent
515,Now who you know besides me who write lines and squeeze nines,High All the Time,50 Cent
516,And have hoes in the hood sniffing on white lines,High All the Time,50 Cent
517,You don't want me to be your kid's role model,High All the Time,50 Cent
518,I'll teach them how to buck them 380's and load up them hollows,High All the Time,50 Cent
519,Have shorty fresh off the stoop ready to shoot,High All the Time,50 Cent
520,"Big blunt in his mouth, deuce-deuce in his boot",High All the Time,50 Cent
521,Sit in the crib sipping Guinness watching Menace,High All the Time,50 Cent
522,"Then oh Lord, have a young nigga bucking shit like he O-Dog",High All the Time,50 Cent
523,My team they depend on me when it's crunch time,High All the Time,50 Cent
524,I eat a nigga food in broad day like it's lunchtime,High All the Time,50 Cent
525,"You feeling brave, nigga, go ahead get gully",High All the Time,50 Cent
526,See if I won't leave your brains leaking up out your skully,High All the Time,50 Cent
527,I done made myself hot so ain't shit you can tell me,High All the Time,50 Cent
528,"Now niggas calling me to feature, man, f*ck your money",High All the Time,50 Cent
529,"I ain't hurting, I'm aight, nigga, I'm doing good",High All the Time,50 Cent
530,"I ain't gotta write rhymes, I got bricks in the hood",High All the Time,50 Cent
531,"I don't need Dom Perignon, I don't need Cris",High All the Time,50 Cent
532,"Tanqueray and Alize, I don't need shit",High All the Time,50 Cent
533,"Nigga, I'm high all the time, I smoke that good shit",High All the Time,50 Cent
534,"I stay high all the time, man, I'm on some hood shit",High All the Time,50 Cent
535,"Give me some dro, purple haze and some chocolate",High All the Time,50 Cent
536,"Give me a dutch and a lighter, I'll spark shit",High All the Time,50 Cent
537,"And stay high all the time, I smoke that good shit",High All the Time,50 Cent
538,"I'm high all the time, man, I'm on some hood shit",High All the Time,50 Cent
539,"G-Unit, are you ready? G-Unit, are you ready?",High All the Time,50 Cent
540,"G-Unit, are you ready? Nigga, ready or not, here I come",High All the Time,50 Cent
541,"Yeah, Shady, Aftermath",Outta Control,50 Cent
542,I guess you didn't know,Outta Control,50 Cent
543,"I, be, back for more",Outta Control,50 Cent
544,"Every-body's, on the floor",Outta Control,50 Cent
545,Goin' goin' outta control,Outta Control,50 Cent
546,"Set it off on yo' left, dog",Outta Control,50 Cent
547,"Set it off on yo' right, dog",Outta Control,50 Cent
548,Set it off,Outta Control,50 Cent
549,Nigga I said set it off,Outta Control,50 Cent
550,"Sick with it, boy better get with it, what?",Outta Control,50 Cent
551,"In the club I get it goin', goin', uh",Outta Control,50 Cent
552,Just movin' to the music it's on,Outta Control,50 Cent
553,And the sounds of 50 and D-R-E,Outta Control,50 Cent
554,Everything's calculated and sound precise,Outta Control,50 Cent
555,"Another move another mill', let's get right aight?",Outta Control,50 Cent
556,"Success is my drug of choice, I'm high off life",Outta Control,50 Cent
557,Feelin' lucky enough to bet it all on the dice,Outta Control,50 Cent
558,"Shorty do what you wanna do, hit the dancefloor",Outta Control,50 Cent
559,"And move how you wanna move, later on",Outta Control,50 Cent
560,"We can cruise if you wanna cruise, it's whatever you want",Outta Control,50 Cent
561,"The fact is I got more than I flaunt, yeah",Outta Control,50 Cent
562,"I do my thang, in the club",Outta Control,50 Cent
563,"Every chance I get, I tear it up",Outta Control,50 Cent
564,"Dancefloor jampacked, look",Outta Control,50 Cent
565,I got 'em goin' goin' outta control,Outta Control,50 Cent
566,"Set it off on yo' left, dog",Outta Control,50 Cent
567,"Set it off on yo' right, dog",Outta Control,50 Cent
568,Set it off,Outta Control,50 Cent
569,Nigga I said set it off,Outta Control,50 Cent
570,"System thumpin', dancefloor jumpin'",Outta Control,50 Cent
571,"We 30 deep in this bitch, we stuntin'",Outta Control,50 Cent
572,"That's what you get, you in my hood",Outta Control,50 Cent
573,"I thought you understood, you know me",Outta Control,50 Cent
574,"V.I.P., no ID",Outta Control,50 Cent
575,"Bottles of DP, I do it real B-I-G",Outta Control,50 Cent
576,Bitches break their neck to be where I be,Outta Control,50 Cent
577,"Take 'em to ecstasy, without ecstasy",Outta Control,50 Cent
578,I'm a chef you need the hit I got the recipe,Outta Control,50 Cent
579,"Doc got the antidote, it's in the drums and the notes",Outta Control,50 Cent
580,Can you feel it? Em said for me to make you feel it,Outta Control,50 Cent
581,And remind you that you rockin' with the realest,Outta Control,50 Cent
582,"I do my thang, in the club",Outta Control,50 Cent
583,"Every chance I get, I tear it up",Outta Control,50 Cent
584,"Dancefloor jampacked, look",Outta Control,50 Cent
585,I got 'em goin' goin' outta control,Outta Control,50 Cent
586,"Set it off on yo' left, dog",Outta Control,50 Cent
587,"Set it off on yo' right, dog",Outta Control,50 Cent
588,Set it off,Outta Control,50 Cent
589,Nigga I said set it off,Outta Control,50 Cent
590,"I'm hot boy, I'm burnin' up",Outta Control,50 Cent
591,I do my thang in the club with the burner tucked,Outta Control,50 Cent
592,"'Til the speakers all blown, we gon' turn it up",Outta Control,50 Cent
593,"And do that damn thang, yeah do that mayne",Outta Control,50 Cent
594,"Shorty, hit me high then hit me low",Outta Control,50 Cent
595,Get to poppin' and shakin' that thing on the flo',Outta Control,50 Cent
596,"A little dose of it, now I want some more",Outta Control,50 Cent
597,Nobody put that thang on me like that before,Outta Control,50 Cent
598,"I be a fiend for it, it's the way you move",Outta Control,50 Cent
599,"But I ain't payin' for it, cause I ain't no fool",Outta Control,50 Cent
600,"If you okay with it, tonight I stay with it",Outta Control,50 Cent
601,Hit the telly play with it in a major way get it,Outta Control,50 Cent
602,"I do my thang, in the club",Outta Control,50 Cent
603,"Every chance I get, I tear it up",Outta Control,50 Cent
604,"Dancefloor jampacked, look",Outta Control,50 Cent
605,I got 'em goin' goin' outta control,Outta Control,50 Cent
606,"Set it off on yo' left, dog",Outta Control,50 Cent
607,"Set it off on yo' right, dog",Outta Control,50 Cent
608,Set it off,Outta Control,50 Cent
609,Nigga I said set it off,Outta Control,50 Cent
610,New York City!,21 Questions,50 Cent
611,"You are now rapping, with 50 Cent",21 Questions,50 Cent
612,"You gotta love it,",21 Questions,50 Cent
613,I just wanna chill and twist a lot,21 Questions,50 Cent
614,Catch suns in my 7-45,21 Questions,50 Cent
615,You drive me crazy shorty I,21 Questions,50 Cent
616,Need to see you and feel you next to me,21 Questions,50 Cent
617,I provide everything you need and I,21 Questions,50 Cent
618,Like your smile I don't wanna see you cry,21 Questions,50 Cent
619,Got some questions that I got to ask and I,21 Questions,50 Cent
620,Hope you can come up with the answers babe,21 Questions,50 Cent
621,"Girl, It's easy to love me now",21 Questions,50 Cent
622,Would you love me if I was down and out?,21 Questions,50 Cent
623,Would you still have love for me?,21 Questions,50 Cent
624,"Girl, It's easy to love me now",21 Questions,50 Cent
625,Would you love me if I was down and out?,21 Questions,50 Cent
626,Would you still have love for me girl?,21 Questions,50 Cent
627,If I fell off tomorrow would you still love me?,21 Questions,50 Cent
628,If I didn't smell so good would you still hug me?,21 Questions,50 Cent
629,"If I got locked up and sentenced to a quarter century,",21 Questions,50 Cent
630,Could I count on you to be there to support me mentally?,21 Questions,50 Cent
